time;analyteName;value;unit;siteId;site;siteLatitudeWGS84;siteLongitudeWGS84;siteDepthM;dataSource;
1988-08-01T11:00:00+02:00;Secchi depth;3.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1989-03-06T09:00:00+02:00;Secchi depth;0.4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1989-06-05T12:00:00+02:00;Secchi depth;2.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1989-07-10T14:00:00+02:00;Secchi depth;2.7;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1989-08-08T14:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1990-03-12T00:00:00+02:00;Secchi depth;2.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1990-05-08T00:00:00+02:00;Secchi depth;1.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1990-05-21T00:00:00+02:00;Secchi depth;1.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1990-06-04T00:00:00+02:00;Secchi depth;1.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1990-06-18T00:00:00+02:00;Secchi depth;1.7;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1990-07-02T00:00:00+02:00;Secchi depth;1.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1990-07-23T00:00:00+02:00;Secchi depth;2.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1990-08-06T00:00:00+02:00;Secchi depth;2.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1990-08-20T00:00:00+02:00;Secchi depth;4.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1990-09-03T00:00:00+02:00;Secchi depth;3.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1990-09-17T00:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1991-02-18T00:00:00+02:00;Secchi depth;2.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1991-03-18T00:00:00+02:00;Secchi depth;2.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1991-04-08T00:00:00+02:00;Secchi depth;2.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1991-05-20T00:00:00+02:00;Secchi depth;1.7;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1991-06-03T00:00:00+02:00;Secchi depth;1.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1991-06-17T00:00:00+02:00;Secchi depth;1.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1991-07-01T00:00:00+02:00;Secchi depth;2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1991-07-15T00:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1991-07-29T00:00:00+02:00;Secchi depth;2.4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1991-08-12T00:00:00+02:00;Secchi depth;1.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1991-08-26T00:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1991-09-09T00:00:00+02:00;Secchi depth;1.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1992-03-23T13:00:00+02:00;Secchi depth;3.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1992-06-01T14:00:00+02:00;Secchi depth;2.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1992-06-29T12:00:00+02:00;Secchi depth;2.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1992-07-20T11:00:00+02:00;Secchi depth;2.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1992-08-03T14:00:00+02:00;Secchi depth;2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1992-08-17T13:00:00+02:00;Secchi depth;1.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1992-09-07T13:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1993-03-22T11:00:00+02:00;Secchi depth;0.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1993-05-31T13:00:00+02:00;Secchi depth;1.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1993-06-21T12:00:00+02:00;Secchi depth;2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1993-07-12T11:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1993-08-02T13:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1993-08-16T12:00:00+02:00;Secchi depth;2.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1993-09-06T12:00:00+02:00;Secchi depth;2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1994-03-21T10:00:00+02:00;Secchi depth;0.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1994-06-06T14:00:00+02:00;Secchi depth;1.7;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1994-06-28T13:00:00+02:00;Secchi depth;2.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1994-07-12T13:00:00+02:00;Secchi depth;1.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1994-08-01T14:00:00+02:00;Secchi depth;2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1994-08-16T13:00:00+02:00;Secchi depth;2.7;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1994-09-05T13:00:00+02:00;Secchi depth;4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1995-03-20T12:00:00+02:00;Secchi depth;4.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1995-05-16T12:00:00+02:00;Secchi depth;1.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1995-06-05T13:00:00+02:00;Secchi depth;2.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1995-06-27T11:00:00+02:00;Secchi depth;2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1995-07-17T11:00:00+02:00;Secchi depth;2.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1995-07-31T13:00:00+02:00;Secchi depth;3.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1995-08-14T00:00:00+02:00;Secchi depth;2.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1995-08-28T12:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1995-09-18T13:00:00+02:00;Secchi depth;3.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1997-05-20T13:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1997-06-02T12:00:00+02:00;Secchi depth;1.7;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1997-06-23T11:00:00+02:00;Secchi depth;1.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1997-07-14T10:00:00+02:00;Secchi depth;1.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1997-08-11T13:00:00+02:00;Secchi depth;1.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1997-08-25T12:00:00+02:00;Secchi depth;2.4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1997-09-15T12:00:00+02:00;Secchi depth;1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1998-03-16T13:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1998-05-18T13:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1998-06-01T14:00:00+02:00;Secchi depth;2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1998-06-22T12:00:00+02:00;Secchi depth;2.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1998-07-13T12:00:00+02:00;Secchi depth;2.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1998-07-27T14:00:00+02:00;Secchi depth;2.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1998-08-17T12:00:00+02:00;Secchi depth;2.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1998-08-31T12:00:00+02:00;Secchi depth;2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1998-09-14T12:00:00+02:00;Secchi depth;2.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1999-03-15T00:00:00+02:00;Secchi depth;3.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1999-05-24T13:00:00+02:00;Secchi depth;1.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1999-06-28T14:00:00+02:00;Secchi depth;2.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1999-07-19T13:00:00+02:00;Secchi depth;2.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1999-08-16T12:00:00+02:00;Secchi depth;3.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1999-08-30T13:00:00+02:00;Secchi depth;2.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
1999-09-20T14:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2000-03-20T00:00:00+02:00;Secchi depth;0.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2000-05-22T00:00:00+02:00;Secchi depth;2.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2000-06-05T00:00:00+02:00;Secchi depth;1.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2000-06-26T00:00:00+02:00;Secchi depth;2.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2000-07-17T00:00:00+02:00;Secchi depth;2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2000-07-31T00:00:00+02:00;Secchi depth;2.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2000-08-14T00:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2000-08-28T00:00:00+02:00;Secchi depth;1.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2000-09-18T00:00:00+02:00;Secchi depth;2.4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2001-03-12T00:00:00+02:00;Secchi depth;1.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2001-05-14T00:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2001-06-04T00:00:00+02:00;Secchi depth;2.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2001-06-25T00:00:00+02:00;Secchi depth;1.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2001-07-16T00:00:00+02:00;Secchi depth;2.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2001-07-30T00:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2001-08-13T00:00:00+02:00;Secchi depth;2.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2001-08-27T00:00:00+02:00;Secchi depth;4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2001-09-17T00:00:00+02:00;Secchi depth;4.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2002-03-11T00:00:00+02:00;Secchi depth;0.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2002-05-13T00:00:00+02:00;Secchi depth;2.4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2002-06-03T00:00:00+02:00;Secchi depth;1.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2002-06-24T00:00:00+02:00;Secchi depth;1.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2002-07-15T00:00:00+02:00;Secchi depth;3.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2002-07-29T00:00:00+02:00;Secchi depth;2.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2002-08-12T00:00:00+02:00;Secchi depth;4.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2002-08-26T00:00:00+02:00;Secchi depth;4.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2002-09-16T00:00:00+02:00;Secchi depth;2.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2003-03-11T00:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2003-05-12T00:00:00+02:00;Secchi depth;4.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2003-06-02T00:00:00+02:00;Secchi depth;2.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2003-06-23T00:00:00+02:00;Secchi depth;1.7;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2003-07-15T00:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2003-07-28T00:00:00+02:00;Secchi depth;4.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2003-08-11T00:00:00+02:00;Secchi depth;2.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2003-08-25T00:00:00+02:00;Secchi depth;2.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2003-09-16T00:00:00+02:00;Secchi depth;3.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2004-03-08T00:00:00+02:00;Secchi depth;0.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2004-05-17T00:00:00+02:00;Secchi depth;3.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2004-06-07T00:00:00+02:00;Secchi depth;2.7;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2004-06-28T00:00:00+02:00;Secchi depth;2.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2004-07-19T00:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2004-08-02T00:00:00+02:00;Secchi depth;2.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2004-08-16T00:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2004-08-30T00:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2004-09-20T00:00:00+02:00;Secchi depth;3.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2005-03-14T00:00:00+02:00;Secchi depth;2.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2005-05-16T00:00:00+02:00;Secchi depth;2.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2005-06-06T00:00:00+02:00;Secchi depth;2.7;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2005-07-04T00:00:00+02:00;Secchi depth;2.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2005-07-18T00:00:00+02:00;Secchi depth;4.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2005-08-01T00:00:00+02:00;Secchi depth;3.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2005-08-15T00:00:00+02:00;Secchi depth;4.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2005-08-29T00:00:00+02:00;Secchi depth;4.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2005-09-19T00:00:00+02:00;Secchi depth;3.7;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2006-03-13T00:00:00+02:00;Secchi depth;1.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2006-05-15T00:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2006-06-05T00:00:00+02:00;Secchi depth;2.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2006-06-26T00:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2006-07-17T00:00:00+02:00;Secchi depth;4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2006-07-31T00:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2006-08-14T00:00:00+02:00;Secchi depth;4.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2006-08-28T00:00:00+02:00;Secchi depth;3.4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2006-09-18T00:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2007-03-12T00:00:00+02:00;Secchi depth;2.25;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2007-05-14T00:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2007-06-25T00:00:00+02:00;Secchi depth;2.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2007-07-30T00:00:00+02:00;Secchi depth;2.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2007-08-13T00:00:00+02:00;Secchi depth;3.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2007-09-24T00:00:00+02:00;Secchi depth;3.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2008-03-17T00:00:00+02:00;Secchi depth;0.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2008-06-23T00:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2008-07-28T00:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2009-03-02T11:00:00+02:00;Secchi depth;1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2009-05-18T10:55:00+02:00;Secchi depth;3.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2009-06-08T11:30:00+02:00;Secchi depth;2.4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2009-06-22T10:30:00+02:00;Secchi depth;2.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2009-07-13T11:00:00+02:00;Secchi depth;2.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2009-07-27T12:50:00+02:00;Secchi depth;3.7;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2009-08-10T12:30:00+02:00;Secchi depth;3.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2009-08-24T10:40:00+02:00;Secchi depth;3.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2009-09-14T10:40:00+02:00;Secchi depth;4.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2010-03-15T11:45:00+02:00;Secchi depth;0.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2010-05-17T11:00:00+02:00;Secchi depth;2.4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2010-06-07T11:30:00+02:00;Secchi depth;1.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2010-06-21T11:00:00+02:00;Secchi depth;2.4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2010-07-12T11:30:00+02:00;Secchi depth;4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2010-07-26T12:10:00+02:00;Secchi depth;2.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2010-08-09T11:30:00+02:00;Secchi depth;3.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2010-08-23T11:30:00+02:00;Secchi depth;3.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2010-09-19T11:50:00+02:00;Secchi depth;4.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2012-03-15T00:00:00+02:00;Secchi depth;2.4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2012-05-22T12:00:00+02:00;Secchi depth;2.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2012-06-05T12:05:00+02:00;Secchi depth;1.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2012-06-18T12:20:00+02:00;Secchi depth;2.1;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2012-07-11T11:30:00+02:00;Secchi depth;2.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2012-07-25T12:50:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2012-08-07T12:10:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2012-08-26T13:00:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2012-09-19T11:30:00+02:00;Secchi depth;3.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2013-03-18T12:55:00+02:00;Secchi depth;0.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2013-05-27T11:40:00+02:00;Secchi depth;2.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2013-06-13T12:00:00+02:00;Secchi depth;2.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2013-06-25T12:20:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2013-07-25T10:45:00+02:00;Secchi depth;2.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2013-08-07T12:20:00+02:00;Secchi depth;4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2013-08-20T12:10:00+02:00;Secchi depth;3.4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2013-10-01T10:45:00+02:00;Secchi depth;4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2014-03-31T12:15:00+02:00;Secchi depth;4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2014-05-22T12:00:00+02:00;Secchi depth;2.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2014-06-03T13:45:00+02:00;Secchi depth;2.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2014-06-22T12:15:00+02:00;Secchi depth;2.4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2014-07-08T12:10:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2014-07-23T12:25:00+02:00;Secchi depth;3.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2014-08-05T12:30:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2014-08-19T11:20:00+02:00;Secchi depth;4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2014-09-15T11:45:00+02:00;Secchi depth;4.4;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2015-03-31T12:00:00+02:00;Secchi depth;2.9;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2015-05-20T11:40:00+02:00;Secchi depth;2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2015-06-14T12:30:00+02:00;Secchi depth;2.7;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2015-07-02T12:15:00+02:00;Secchi depth;3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2015-07-16T12:05:00+02:00;Secchi depth;2.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2015-07-28T12:30:00+02:00;Secchi depth;2.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2015-08-11T13:19:00+02:00;Secchi depth;3.6;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2015-08-24T16:50:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2016-02-23T11:15:00+02:00;Secchi depth;0.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2016-06-14T11:10:00+02:00;Secchi depth;1.2;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2016-07-04T12:20:00+02:00;Secchi depth;2.8;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2016-08-01T11:53:00+02:00;Secchi depth;2.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2016-08-18T00:00:00+02:00;Secchi depth;1.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2016-09-05T00:00:00+02:00;Secchi depth;2.3;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
2017-03-08T00:00:00+02:00;Secchi depth;2.5;m;27604;Kokkolan edusta K-H;63.87655;23.03465;7.1;SYKE;
